Id,Title,Body,Tags,Type
,Scope Issue in java,"<pre><code>public class Calculator {
 
  private int total;
  private int value;
 
  public Calculator(int startingValue){
  int total = startingValue;
  value = 0;
  }
 
  public int add(int value){
  int total = total + value;
  return total;
  }
 
  /**
  * Adds the instance variable value to the total
  */
  public int add(){
  int total += value;
  return total;
  }
 
  public int multiple(int value){
  int total *= value;
  return total;
  }
 
  public void setValue(int value){
  value = value;
  }
 
  public int getValue(){
  return value;
  }
 
 }
 </code></pre>
 
 <p>The assignment says ""For this exercise, we are going to take a look at an alternate Calculator class, but this one is broken. There are several scope issues in the calculator class that are preventing it from running.</p>
 
 <p>Your task is to fix the Calculator class so that it runs and prints out the correct results. The CalculatorTester is completed and should function correctly once you fix the Calculator class.""</p>
 
 <p>I thought i did it right but it keeps telling me its wrong and the code will not run, how do i fix this scope issue?</p>",<java><scope>,1
,Reading integers from a text file containing integers and strings,"So here is my code and the only options I have in the chapter we are on are the while (!scan.hasNextInt()). This is my code and it works until I try to read a file with strings. The file looks like this:
 
 
 
 1
 
 2
 
 John
 
 3
 
 4
 
 Black
 
 5
 
 Jason
 
 7
 
 8
 
 
 
 I do not understand how to use this method.
 
 
 
 My code:
 
 
 
  import java.util.Scanner;
 
  import java.io.File;
 
  import java.io.IOException;
 
 
 
 
 
  public class Main {
 
 
 
  public static void main(String[] args) throws IOException {
 
  int number;
 
  int temp;
 
  int i;
 
  boolean isPrime = true;
 
  double count = 0.0;
 
  double total = 0.0;
 
 
 
 
 
  File inputFile = new File(""Values.txt"");
 
  Scanner file = new Scanner(inputFile);
 
 
 
  while (file.hasNext())
 
  {
 
  if (!file.hasNextInt()) {
 
  String s = file.nextLine();
 
  }
 
  else {
 
  number = file.nextInt();
 
  }
 
 
 
  for (i = 2; i <= (number / 2); i++)
 
  {
 
  temp = number % i;
 
  if (temp == 0)
 
  {
 
  isPrime = false;
 
  break;
 
  }
 
  }
 
  if (isPrime) {
 
  //System.out.println(number);
 
  total = total + number;
 
  count = count + 1.0;
 
  }
 
 
 
  isPrime = true;
 
 
 
  }
 
  //System.out.println(total);
 
  //System.out.println(count);
 
  System.out.println(total / count);
 
  System.out.println(""File is Empty"");
 
  file.close();
 
  }
 
 
 
  }",<java>,1
,dotnet run is not a recognized command line,"<p>I have a very simple service. I'm able to start it normally through Visual Studio if I run my service on a debug mode. But I'm trying to run this service while I'm running my project normally locally.</p>
 
 <p>If I do a dotnet.run through my command prompt I get this error: dotnet is not a recognized and internal or external command line.</p>
 
 <p>I have all the framework installed since there is no issue running this on a debug mode. Any ideas?</p>
 
 <p><a href=""https://i.stack.imgur.com/TEKxs.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/TEKxs.png"" alt=""enter image description here""></a></p>",<c#><asp.net><visual-studio>,1
,Swift development pods,"<p>is there some good tutorial where I can follow, is there a good tutorial for better understanding, the ones I find i just create the pod and them publish, there is no implementation for me start to develop my own</p>",<swift><cocoapods>,1
,Display numbers from 0 to X vis versa,"<p>i need your help in this puzzle:
 i want to take an input from the user as X and display numbers from 0 to X and from X to 0.
 the trick is to use only one variable.
 how could i solve this in java</p>",<java>,1
,"i got this error in androidStudio : java.lang.NumberFormatException: For input string: "" ""","for example i want to create contacts that only has two fields name and age, but only name is important for me.
 
 
 
  public class Contact {
 
 
 
  public String name;
 
  public int age;
 
 
 
  public Contact(String name) {
 
  this.name = name;
 
  }
 
 
 
  public Contact() {
 
  
 
  }
 
  public Contact(String name,int age) {
 
  this.name = name;
 
  this.age=age
 
  }
 
 }
 
 
 
  
 
 in the part of code for some reason i need user add new Contact and its not important to insert age.
 
 after user submit i expect get new Contact.
 
 
 
 
 
  EditText editName=findviewByid(r.id.edit_name);
 
  EditText editAge=findviewByid(r.id.edit_age);
 
  .
 
  .
 
  .
 
 
 
  when user click the submit button :
 
 
 
  String name = editName.getText().toString().trim();
 
 
 
  String age = editAge.getText().toString().trim();
 
 
 
  Contact contact =new (name,Integer.parseInt(age));
 
 
 
 
 
 if user didn't input age we got this error 
 
 
 
  java.lang.NumberFormatException: For input string: """"",<android>,1
,Date matching in Swift not working code there,"<p>iam trying to send some string dates to one method and if its matching the date format then return true,</p>
 
 <p>my input paramters look like ""4325/353/53"" this is fail case and success case ""09/25/2020""</p>
 
 <p>my methode, but this is returning fail for everything. pls help</p>
 
 <pre><code>func isValidDate(dateString: String) -&gt; Bool {
  let dateFormatterGet = DateFormatter()
  dateFormatterGet.dateFormat = ""dd/MM/yyyy""
  if let _ = dateFormatterGet.date(from: dateString) {
  //date parsing succeeded, if you need to do additional logic, replace _ with some variable name i.e date
  return true
  } else {
  // Invalid date
  return false
  }
  } 
 </code></pre>",<ios><swift>,1
,How to give canvas an id,"<p>How can i give these canvas' in JS/html an id?</p>
 
 <p>I want to make multiple flashing images on a single page and when I do only one image displays as there is no way to know which canvas to display, below is a link to my project.</p>
 
 <p><a href=""https://glitch.com/edit/#!/join/4cb25634-5dc4-45b8-8e28-060e6b1a98aa"" rel=""nofollow noreferrer"">My project on glitch</a></p>",<javascript><canvas><id>,1
,How can you create a command to run other applications in Windows Batch?,"<p>My goal is to run other programs through the command of one in Windows Batch. <a href=""https://i.stack.imgur.com/IdkDW.png"" rel=""nofollow noreferrer"">Here are the files I would like to run through a single command if possible.</a> </p>
 
 <p>However the code that I have attempted at best is this</p>
 
 <pre><code>start ""C:\users\excre\OneDrive\Desktop\Coding Files\GTA Chinatown\Terms &amp; Conditions.html"" 
 start ""C:\users\excre\OneDrive\Desktop\Coding Files\GTA Chinatown\Audio_Synthesis-Program.vbs""
 start ""C:\users\excre\OneDrive\Desktop\Coding Files\GTA Chinatown\test3.bat""
 </code></pre>
 
 <p><a href=""https://i.stack.imgur.com/cUcks.png"" rel=""nofollow noreferrer"">This resulted in a simple location CMD tab as shown here</a></p>
 
 <hr>
 
 <p>If anyone has a potential solution to this please mention below</p>",<html><batch-file><vbscript>,1
,while in not working in nested list PYTHON,"<p>The first section of code prints 1 but the second doesn't, why and how to produce the above effect?</p>
 
 <pre><code>while [1] in k:
  print(1)
 
 k=[[0],[1,1,1],[0]]
 while [1] in k:
  print(1)
 
 </code></pre>",<python>,1
,tweepy : ow get more than 100 different record per day per query using Twitter Standard API?,"I'm trying to download a list of tweet using the standard API but what I get are always the same records.
 
 i.e. this is my request:
 
 ```
 
 ApiSearch = api.search(q=""#immigration"", lang=""en"", result_type=""mixed"", count=100, until=untilDate, include_entities=False)
 
 ```
 
 but if I run it now and then between 1 hour the result I get is the same.
 
 
 
 Is there something wrong in the settings of my ""api.search"", or did I misunderstood the limits of the Twitter Standard API?
 
 
 
 This is my code:
 
 ```
 
 conn_str = (""DRIVER={PostgreSQL Unicode};""
 
  ""DATABASE=TwitterLCL;""
 
  ""UID=postgres;""
 
  ""PWD=pswd;""
 
  ""SERVER=localhost;""
 
  ""PORT=5432;"")
 
 
 
 consumer_key = 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx'
 
 consumer_secret = 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx'
 
 access_token = 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx'
 
 access_token_secret = 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx'
 
 
 
 auth = tweepy.OAuthHandler(consumer_key, consumer_secret)
 
 auth.set_access_token(access_token, access_token_secret)
 
 
 
 api = tweepy.API(auth, wait_on_rate_limit=True)
 
 
 
 col_db_tweetTable01 = ['CREATED_AT', 'TWEET_ID', 'TEXT', 'USER_ID']
 
 
 
 i = 0
 
 while i <= 10000:
 
  time.sleep(2)
 
  i += 1
 
  ApiSearch = api.search(q=""#immigration"", lang=""en"", result_type=""mixed"", count=100, until=None, include_entities=False)
 
  time.sleep(2)
 
  for res in range(0, len(ApiSearch)):
 
  db_tweetTable01DB = pd.DataFrame(columns = col_db_tweetTable01) #creates a new dataframe that's empty
 
  TWEET = ApiSearch[res]._json
 
  Created_At = None
 
  Created_At = TWEET.get(""created_at"")
 
  print(""Created_At : ""+Created_At)
 
  Tweet_Id = None
 
  Tweet_Id = TWEET.get(""id_str"")
 
  Text = None
 
  Text = TWEET.get(""text"")
 
  User_Id = TWEET.get(""user"").get(""id_str"")
 
  db_tweetTable01DB = db_tweetTable01DB.append({'CREATED_AT' : Created_At, 'TWEET_ID' : Tweet_Id, 'TEXT' : Text, 'USER_ID' : User_Id}, ignore_index=True)
 
  try:
 
  connStr = pyodbc.connect(conn_str)
 
  cursor = connStr.cursor()
 
  for index, row in db_tweetTable01DB.iterrows():
 
  #print(row)
 
  cursor.execute(""INSERT INTO public.db_tweettable01(CREATED_AT, TWEET_ID, TEXT, USER_ID) values (?, ?, ?, ?)"", row['CREATED_AT'], row['TWEET_ID'], row['TEXT'], row['USER_ID'])
 
  connStr.commit()
 
  cursor.close()
 
  connStr.close()
 
  except pyodbc.Error as ex:
 
  sqlstate = ex.args[1]
 
  print(sqlstate)
 
  print(""Tweet_Id : ""+Tweet_Id)
 
  print(""User_Id : ""+User_Id)
 
 ```
 
 
 
 Thanks for your help,",<python><twitter><tweepy>,1
,Simple JSON parsing with Jackson,"<p>I did not write a lot in Java yet, but I wonder if there is a simple way, to parse JSON and work with the results into a map just like we would do it in other modern languages:</p>
 
 <pre><code>string = loadFromSomeWhere(URI)
 dictionary = JSON.parse(string)
 // do something with the dictionary
 </code></pre>
 
 <p>I do not want to define a POJO first, nor will I deal with the deepness of the JSON structure. And I can assume, that the file will stay small enought, so event driven parsing is not necessary.</p>
 
 <p>I need to use Jackson and found only way to complicated approaches.</p>",<java><json><jackson>,1
,Is colorama the only way to change the python shell output colour?,"<p>So I have been trying to change the colour of the output in the shell, but it just ends up returning boxes. I am using python 3.7.4.</p>
 
 <p><a href=""https://i.stack.imgur.com/qPF6C.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/qPF6C.png"" alt=""The code and the output""></a></p>",<python>,1
,"How to create a blog with only index.html, style.css and script.js files?","<p>Inspiration for blog listing pages:
 <a href=""https://blog.hubspot.com/marketing"" rel=""nofollow noreferrer"">https://blog.hubspot.com/marketing</a></p>
 
 <p><a href=""https://www.igomoon.com/blog"" rel=""nofollow noreferrer"">https://www.igomoon.com/blog</a></p>
 
 <p>I only want to know from where should I start? from the beginning of the first line code? or Can import sample codes and edit them? </p>
 
 <p>Should I develop index.html and style.css first? and after that script.js?</p>",<javascript><html><css><blogs>,1
,how to convert string to date or date to string,"<p>I have a tableview cell with a Date type Date, it shows me the following error and I don't know how to fix it:</p>
 
 <blockquote>
  <p>Error: Cannot assign value of type 'Date' to type 'String?'</p>
 </blockquote>
 
 <pre><code>cell.Resum_Controls_Data_txt.text = control.data
 </code></pre>
 
 <p>control.data (is type Date)</p>",<swift><date><cell>,1
,Year Part Update in sql DateTime Column,"[![Table_Data][1]][1]
 
 
 
 
 
  [1]: https://i.stack.imgur.com/o2Fxq.png
 
 
 
 Need to change only the year part of every ChangedDate Column to 2017.
 
 i.e 
 
 **2017**-02-08 13:55:30.193 
 
 **2017**-02-08 13:55:30.193 
 
 **2017**-02-08 13:55:30.193",<sql-server><datetime>,1
,How to stop the closing of date-picker of pickadate.js on blur?,I want to remain open my date-picker calendar on click outside the calendar. Please tell me the exact solution. Thanks in Advance.,<javascript><jquery><html><pickadate>,1
,Infinite loop while traversing through linked list,"<p>Deleting and viewing entire queue causes the problem- I'm assuming it is an infinite loop case for traversing. It works perfectly fine for adding the element but execution stops right after 2 or 3 are selected by the user.</p>
 
 <p>I'm just adding some lines of random text before the code because stack isn't allowing such a big code with a small explanation.</p>
 
 <p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
 
 <pre><code>#include&lt;iostream&gt;
 using namespace std;
 class linkedlist
 {
  struct node
  {
  int number;
  node *next;
  }*HEAD;
 public:
 
  void addelement(int num);
  void exitelement();
  void displayqueue();
 
 };
 
 void linkedlist::addelement(int num)
 {
  node *t;
  t= new node;
  t -&gt; number=num;
  t -&gt; next=HEAD;
  HEAD=t;
  cout&lt;&lt;num&lt;&lt;""has successfully been added to the queue /n"";
 }
 
 void linkedlist::exitelement()
 {
  node *t;
  t=HEAD;
  while(t -&gt; next !=NULL)
  {
  t=t -&gt; next;
  }
  cout&lt;&lt;t-&gt;number;
  delete t;
 }
 
 void linkedlist::displayqueue()
 {
  node *t;
  t=HEAD;
  while(t-&gt;next !=NULL)
  {
  cout&lt;&lt;t -&gt; number&lt;&lt;""\t"";
  t=t-&gt;next;
  }
  cout&lt;&lt;"" \n that's the end of the list \n"";
 }
 
 int main()
 {
  int lol;
  linkedlist m;
  int rpt=1;
  while(rpt==1)
  {
  int c;
  cout&lt;&lt;""\n please select 1 to add an element, 2 to remove an element from the queue and 3 to display the entire queue \n"";
  cin&gt;&gt;c;
  cout&lt;&lt;""/n"";
  if(c==1)
  {
  cout&lt;&lt;""enter the number: "";
  cin&gt;&gt;lol;
  m.addelement(lol);
  }
  else if(c==2)
  {
  m.exitelement();
  }
  else if(c==3)
  {
  m.displayqueue();
  }
  else
  {
  cout&lt;&lt;""you have entered an invalid input. Sorry \n"";
  }
  cout&lt;&lt;""\n Do you wish to start the queue again??? \n"";
  cin&gt;&gt;rpt;
  }
 
 }
 </code></pre>",<c++><linked-list>,1
,python not understanding simple math question,"<p>I am making mortgage calculator, I have provided information for variables p, i, n, but get error in the equation.</p>
 
 <pre><code>p[i(1 + i) ^ n] / [(1 + i) ^ n â€“ 1]
 </code></pre>",<python><variables><math>,1
,Comparing Text Fields Value,"<p>using the Internet, Android Studio, and your current knowledge of Android app development, create an Android app project that has two (2) text fields and one (1) button. The button will compare the input from the text fields and display a response (SAME if values are the same and NOT THE SAME if they are not) if it is clicked. You may need to create a new activity for this</p>",<android><android-studio><compare><textfield>,1
,JAVA: You have an error in your SQL syntax; check the manual that corresponds?,"<p>I'm using <strong>Java + MySQL</strong> for a game server project of mine. I'm having a problem though -</p>
 
 <pre><code>MySQLSyntaxErrorException: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '(connection) (`uuid`, `name`, `join_date`, `group`) VALUES (5dcd14f9 at line 1
 </code></pre>
 
 <p>The uuid should be 5dcd14f9-....-.....-...
 Dots are characters that should exist there, and the dashes are just dashes.
 For some reason I'm having a problem where it only gets the first part of the uuid.
 Am I missing something, or is there actually something wrong with my syntax?
 That's my code which is basically the error:</p>
 
 <pre><code>PreparedStatement addPlayer = mySQL.getConnection().prepareStatement(""INSERT INTO "" + mySQL.getConnection() + "" (uuid, name, join_date, group) VALUES (?,?,?,?)"");
 </code></pre>
 
 <p>I of course cast the uuid to a string and add it as a value to the first column.
 I've looked at other solutions and tried them but they didn't seem to work.</p>",<java><mysql><sql><syntax>,1
,c# identifier expected in controller,"<p>When i type this in my controller page I am getting the error message ""Identifier expected"" after ""loginViewModel"". Any idea on how to fix this? </p>
 
 <pre><code>public IActionResult Login(LoginViewModel, string Email, string Password)
  {
  return View();
  }
 </code></pre>",<c#><asp.net-mvc>,1
,Finding the index position of an array,"<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
 
 <div class=""snippet-code"">
 
 <pre class=""snippet-code-js lang-js prettyprint-override""><code>var cars = [""BMW"", ""BENZ"", ""LAMB"", ""AUDI""];
 
 var abc = cars.indexOf(""BMW"");
 
 document.getElementById(""demo"").innerHTML = abc;</code></pre>
 
 <pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;p id=""demo""&gt;&lt;/p&gt;</code></pre>
 
 </div>
 
 </div>
 
 </p>
 
 <p>This is the code where it displays the position but I want reverse of this that is if I enter a position it should display the array value. How to get that?</p>",<javascript>,1
,How do I change an Iframe from a text form?,"<p>I am trying to have an iframe in which you can change the url of it with a text box.</p>
 
 <pre><code>&lt;form action=""/action_page.php""&gt;
  URL: &lt;input type=""text"" name=""firstname"" value=""test.com""&gt; &lt;input type=""submit"" value=""Visit""&gt;
 &lt;/form&gt;
 &lt;iframe width=""560"" height=""315"" src=""https://www.example.com""&gt;&lt;/iframe&gt;
 </code></pre>
 
 <p>How would I go on doing this?</p>",<javascript><html><css><iframe><textbox>,1
,What does ^= do in python,"<p>I have seen the operator ^= in code now once and I dont know what it does. This was used to find a single occurrence of a number in an array. So A = [1,1,2,3,3] it should return 2. This is how it was used</p>
 
 <pre><code>def solution(A):
  lone_num = 0
  for number in A:
  lone_num ^= number
  return lone_num
 </code></pre>
 
 <p>Not particularly sure what it does. </p>",<python><arrays>,1
,finding the position of an element within a numpy array in python,"<p>I want to ask a question about finding the position of an element within an array in Python's numpy package. </p>
 
 <p>I am using Jupyter Notebook for Python 3 and have the following code illustrated below:</p>
 
 <pre><code>concentration_list = array([172.95, 173.97, 208.95])
 </code></pre>
 
 <p>and I want to write a block of code that would be able to return the position of an element within the array. </p>
 
 <p>For this purpose, I wanted to use <code>172.95</code> to demonstrate. </p>
 
 <p>Initially, I attempted to use <code>.index()</code>, passing in <code>172.95</code> inside the parentheses but this did not work as numpy does not recognise the <code>.index()</code> method -</p>
 
 <pre><code>concentration_position = concentration_list.index(172.95)
 
 AttributeError: 'numpy.ndarray' object has no attribute 'index'
 </code></pre>
 
 <p>The Sci.py documentation did not mention anything about such a method being available when I accessed the site. </p>
 
 <p>Is there any function available (that I may not have discovered) to solve the problem?</p>",<python><numpy>,1
,What does * and ** mean in a C++ function declaration?,"<p>In this function declaration:</p>
 
 <pre><code>long * multiply(long ** numbers){
 </code></pre>
 
 <p>What do the * and ** mean? I'm somewhat of a beginner and haven't come across this before, so any explanation would be appreciated.</p>",<c++>,1
,Puppeteer check through website content/elements,"<p>I need to check through the elements of the website for my code, but I can't understand how to do it with puppeteer on Node.JS
 <br>Here's the code I tried:</p>
 
 <pre><code>if(page.content('input[data-kwimpalaid=""1580983806648-1""]'))
  found = true
 if(found = true)
 console.log(""I found it"")
 if(found = false)
 console.log(""I didn't found it"")
 </code></pre>
 
 <p>So what I need basically, I have a website with element ID's ending in 1 to 20, and it can be random, and consecutive. For example it may start at 1, then has 6 ids (1,2,3,4,5,6) or it can start at 5 (5,6,7,8,9,10). I want to check for every ID, and if it exists then change the value of ''found'' to <code>true</code>. If the page doesn't have id 1, try id 2, id 3, id 4, etc.. until it finds an input with that ID/CLASS that exists on that website.</p>
 
 <p><br><br>Shortly, I need to check if the selector element I use exists on the website or not (content).</p>",<javascript><node.js><puppeteer>,1
,how to sort card in symfony,"<p>i am beginner in <code>symfony</code> and I want to sort (with <code>SYMFONY</code> 3) a hand of 10 <code>cards</code> (given randomly to the user) according to this order :
 Category order : DIAMOND â€“ HEART â€“ SPADES â€“ CLUB.
 Value order : AS â€“ 2 â€“ 3 â€“ 4 â€“ 5 â€“ 6 â€“ 7 â€“ 8 â€“ 9 â€“ 10 â€“ JACK â€“ QUEEN â€“ KING .
 For exemple : i recover the userâ€™s 10 random cards through a JSON file : </p>
 
 <pre><code>{ 
  ""cards"":[ 
  { 
  ""category"":""DIAMOND"",
  ""value"":""TEN""
  },
  { 
  ""category"":""CLUB"",
  ""value"":""ACE""
  },
  { 
  ""category"":""DIAMOND"",
  ""value"":""QUEEN""
  },
  { 
  ""category"":""SPADES"",
  ""value"":""SEVEN""
  },
  { 
  ""category"":""DIAMOND"",
  ""value"":""NINE""
  },
  { 
  ""category"":""HEART"",
  ""value"":""QUEEN""
  },
  { 
  ""category"":""CLUB"",
  ""value"":""TEN""
  },
  { 
  ""category"":""HEART"",
  ""value"":""FIVE""
  },
  { 
  ""category"":""HEART"",
  ""value"":""SEVEN""
  }
  ]
 }
 </code></pre>
 
 <p>The sorted cards become : ACE CLUB /FIVE HEART / SIX CLUB/ SEVEN HEART / SEVEN SPADES / NINE DIAMOND / TEN DIAMOND /TEN CLUB/ QUEEN DIAMOND/ QUEEN HEART
 I Donâ€™t know how to start ?</p>",<php><symfony><symfony-3.4>,1
,"I want to be able to shorten code in python, how can I do that?","<p>I am making a discord bot in python with discord.py. I want to know how i can shorten this function to fewer lines. This function takes a command (-cf red, for example) and flips a coin with both a red side and a blue side. When the results are in the code sends a DM to the person doing the coinflip while at the same time sending the results in the chat.</p>
 
 <pre><code>@bot.command(aliases=['coinflip'])
 async def cf(ctx, *, cfchoice):
  cfResults = random.choice(['red','blue'])
  userId = ctx.message.author.id
  user = bot.get_user(userId)
 
  time.sleep(1)
 
  # If the user wins the coinflip
  if cfchoice == cfResults:
  # Send result in the channel
  await ctx.send(f'It is {cfResults}!')
  # Send a DM to the person
  await user.send('You won on coinflip! Well done.')
 
  # If the user loses the coinflip
  elif cfchoice != cfResults:
  # Send result in the channel
  await ctx.send(f'It is {cfResults}!')
  # Send a DM to the person
  await user.send('You lost on coinflip! Good luck next time.')
 </code></pre>",<python><bots><discord><discord.py>,1
,more syntax in Java,"<p><a href=""https://i.stack.imgur.com/8C5VE.png"" rel=""nofollow noreferrer"">enter image description here</a></p>
 
 <p>Hey everyone, i'm just beginning to learn Java. I encounter a java program and see the keyword 'more'. Can anyone explain what 'more' does in this situation</p>",<java>,1
,Find a string in HTML and print value,"I'm posting to a webpage and in my respose I get a big chunk of HTML that will change next request. 
 
 With groovy I'd like to find this string:
 
 
 
 var WPQ1FormCtx = {""ListData"":{""owshiddenversion"":23,
 
 
 
 The value ""23"" will change next time I post to the webpage, and I need that value.
 
 
 
 With .contains I'll find if string exists.
 
 
 
  def htmlParse = Jsoup.parse(htmlResponse)
 
  log.info a.contains('var WPQ1FormCtx = {""ListData"":{""owshiddenversion"":23,') 
 
 
 
 But I need to write out the value after 'var WPQ1FormCtx = {""ListData"":{""owshiddenversion"":**xxxxx**, 
 
 that can be anything from 1 to 100 000.",<java><html><regex><groovy><soapui>,1
,getting null value in function variable that assign in ajax success function in javascript,"<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
 
 <div class=""snippet-code"">
 
 <pre class=""snippet-code-js lang-js prettyprint-override""><code> function getData(url) {
 
  var responseData = null;
 
  $.ajax({
 
  type: ""GET"",
 
  url: url,
 
  crossDomain: true,
 
  async: false, 
 
  contentType: ""application/json; charset=utf-8"",
 
  dataType: ""jsonp"",
 
  success: function (result) {
 
  responseData = result;
 
  }
 
  }); 
 
  console.log(responseData); 
 
  return responseData;
 
  } 
 
  var getapidata= getData('https://jsonplaceholder.typicode.com/todos/1');
 
  console.log('getapidata',getapidata);</code></pre>
 
 <pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""&gt;&lt;/script&gt;</code></pre>
 
 </div>
 
 </div>
 
 </p>",<javascript><ajax>,1
,How to run java jars on nginx server locally?,"<p>I pretty new to Nginx and I want to run some java jars on Nginx server in my local machine. How can I achieve this?</p>
 
 <p>I have downloaded nginx for windows from <a href=""http://nginx.org/en/download.html"" rel=""nofollow noreferrer"">http://nginx.org/en/download.html</a> 
 My Nginx version : 1.16.1
 My java jars are in the folder - E:\myapp 
 How do I point my java jars location in my Nginx server config?</p>
 
 <p>My Nginx Server config is as below (nginx.conf)</p>
 
 <pre><code>#user nobody;
 worker_processes 1;
 
 #error_log logs/error.log;
 #error_log logs/error.log notice;
 #error_log logs/error.log info;
 
 #pid logs/nginx.pid;
 
 
 events {
  worker_connections 1024;
 }
 
 
 http {
  include mime.types;
  default_type application/octet-stream;
 
  #log_format main '$remote_addr - $remote_user [$time_local] ""$request"" '
  # '$status $body_bytes_sent ""$http_referer"" '
  # '""$http_user_agent"" ""$http_x_forwarded_for""';
 
  #access_log logs/access.log main;
 
  sendfile on;
  #tcp_nopush on;
 
  #keepalive_timeout 0;
  keepalive_timeout 65;
 
  #gzip on;
 
  server {
  listen 3000;
  server_name localhost;
 
  #charset koi8-r;
 
  #access_log logs/host.access.log main;
 
  location / {
  alias E:\myapp
  }
 
  error_page 500 502 503 504 /50x.html;
  location = /50x.html {
  root html;
  }
 
  }
 
 }
 </code></pre>",<java><nginx><jar><nginx-config>,1
,which one is faster data types in .net or data types in c#?,"<p>Hi to all first of all i am sorry because my first language is not english
 I want understand which one is faster C# data types or .net data types
 i try to understand by below code and i think .net data types is faster(is this correct?)
 i test this code both with x86 and x64 platform</p>
 
 <pre><code> SW.Start();
  for (Int32 i = 0; i &lt; 99999; i++)
  {
  for (Int32 j = 0; j &lt; 999; j++)
  {
  Int32 a = 37;
  Int32 b = 37;
  Double c = Math.Pow(a, b);
  String d = ""abcde"";
  String e = ""abcde"";
  String f = d + e;
  }
 
 
  }
  Console.WriteLine(SW.Elapsed.TotalMilliseconds);
  SW.Stop();
  Console.ReadKey();
 </code></pre>
 
 <p>and my second code</p>
 
 <pre><code>
  Stopwatch SW = new Stopwatch();
  SW.Start();
  for (int i = 0; i &lt; 99999; i++)
  {
  for (int j = 0; j &lt; 999; j++)
  {
  int a = 37;
  int b = 37;
  double c = Math.Pow(a, b);
  string d = ""abcde"";
  string e = ""abcde"";
  string f = d + e;
  }
 
 
  }
  Console.WriteLine(SW.Elapsed.TotalMilliseconds);
  SW.Stop();
  Console.ReadKey();
 </code></pre>
 
 <p>thank a lot</p>",<c#><.net>,1
,adding data in table in MS teams message card,"<p>Want to display data in table like this in the message card. Any pointers???</p>
 
 <p><a href=""https://i.stack.imgur.com/f6ggE.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/f6ggE.png"" alt=""enter image description here""></a></p>",<webhooks><microsoft-teams>,1
,Compare dates between start date and end date with two dataframe in python,"I have two data frames. Both are different shapes. 
 
 First Dataframe:- 
 
 ```
 
  start_date  end_date  id
 
 01 15/03/19 15:30 31/03/19 15:30 11
 
 02 31/03/19 15:30 15/04/19 15:30 12
 
 03 15/04/19 15:30 30/04/19 15:30 13
 
 ```
 
 Second data frame:-
 
 ```
 
  item_id puchase_at amount
 
 0 100 15/03/19 15:33 149
 
 1 200 8/04/19 15:47 4600
 
 2 300 17/04/19 15:31 8200
 
 3 400 20/04/19 16:00 350
 
 ```
 
 I want the expected output:- 
 
 ```
 
  item_id purchase_at amount id 
 
 0 100 15/03/19 15:33 149 11
 
 1 200 8/04/19 15:47 4600 12
 
 2 300 17/04/19 15:31 8200 13
 
 3 400 20/04/19 16:00 350 13
 
 ```
 
 how to get it expected output?",<python><pandas><datetime><join><merge>,1
,Fetching the results of a SQL query into a hash map in PERL,"<p>I am a beginner to perl. So am just trying out some random perl codes.
 I have an sql query which gives me a number of rows, with 2 values in each row.
 I want to store this result into a hash say</p>
 
 <pre><code>%result_hash
 </code></pre>
 
 <p>in such a way that the first value will be the key and second one will be its value.</p>
 
 <p>I tried it with a while-loop which iterates over each row. Its working fine.
 I wanted to know if there is any other simpler way of doing this..</p>",<perl><hash><iteration>,1
